Index,Lat_Start,Lon_Start,Number
293,58.56227,-3.95739,3
294,58.5622,-3.95832,4
295,58.562,-3.9593,5
296,58.56177,-3.95997,1
297,58.56034,-3.96301,2
298,58.55976,-3.96508,3
299,58.55957,-3.96653,4
300,58.55913,-3.98233,5
301,58.5594,-3.98467,1
302,58.55941,-3.98468,2
303,58.55982,-3.98785,3
304,58.55984,-3.989,4
305,58.55974,-3.98977,5
306,58.55954,-3.9903,1
307,58.55913,-3.99092,2
308,58.55834,-3.99163,3
309,58.55809,-3.99224,4
310,58.55751,-3.99498,5
311,58.55741,-3.99589,1
312,58.55745,-3.99644,2
313,58.55846,-4.0002,3
314,58.55978,-4.00352,4
315,58.56047,-4.00494,5
316,58.56148,-4.00624,1
317,58.56166,-4.00659,2
318,58.56183,-4.00725,3
319,58.56184,-4.00726,4
320,58.56215,-4.00908,5
321,58.56222,-4.01205,1
322,58.56185,-4.01445,2
323,58.56164,-4.01534,3
324,58.56093,-4.0172,4
325,58.55907,-4.02093,5
326,58.5584,-4.02405,1
327,58.55805,-4.02525,2
328,58.55695,-4.02754,3
329,58.55661,-4.02865,4
330,58.55643,-4.02951,5
331,58.55632,-4.03051,1
332,58.55631,-4.03052,2
333,58.5561,-4.03977,3
334,58.55594,-4.04127,4
335,58.55307,-4.05523,5
336,58.55262,-4.05825,1
337,58.55231,-4.0595,2
338,58.55196,-4.0603,3
339,58.5513,-4.06134,4
340,58.55048,-4.06208,5
341,58.54829,-4.06366,1
342,58.54774,-4.06423,2
343,58.54735,-4.06485,3
344,58.54695,-4.06593,4
345,58.54665,-4.06751,5
346,58.54661,-4.06862,1
347,58.54667,-4.0696,2
348,58.54727,-4.07247,3
349,58.5474,-4.07354,4
350,58.54727,-4.07699,5
351,58.54719,-4.07725,1
352,58.54707,-4.07748,2
353,58.54469,-4.08004,3
354,58.54456,-4.08039,4
355,58.54452,-4.08065,5
356,58.54477,-4.08364,1
357,58.54475,-4.08395,2
358,58.54453,-4.08473,3
359,58.54387,-4.08574,4
360,58.54279,-4.08678,5
361,58.54245,-4.087,1
362,58.54184,-4.08723,2
363,58.54171,-4.08731,3
364,58.5415,-4.08753,4
365,58.54131,-4.08796,5
366,58.54106,-4.08889,1
367,58.54102,-4.08934,2
368,58.54108,-4.08986,3
369,58.54258,-4.0937,4
370,58.54284,-4.09419,5
371,58.54367,-4.09528,1
372,58.54453,-4.09602,2
373,58.54474,-4.09638,3
374,58.54558,-4.09882,4
375,58.54565,-4.09917,5
376,58.54566,-4.09918,1
377,58.5458,-4.10015,2
378,58.54575,-4.10068,3
379,58.54568,-4.10095,4
380,58.54556,-4.10122,5
381,58.54533,-4.10152,1
382,58.54525,-4.10158,2
383,58.545,-4.10168,3
384,58.54475,-4.10168,4
385,58.54418,-4.1018,5
386,58.54292,-4.10246,1
387,58.54271,-4.10262,2
388,58.54238,-4.10304,3
389,58.54222,-4.10334,4
390,58.54081,-4.1072,5
391,58.54061,-4.1081,1
392,58.54059,-4.10862,2
393,58.54064,-4.109,3
394,58.54109,-4.11025,4
395,58.5412,-4.1108,5
396,58.54119,-4.11142,1
397,58.54109,-4.11188,2
398,58.54093,-4.11221,3
399,58.54037,-4.11296,4
400,58.54024,-4.11327,5
401,58.54011,-4.11386,1
402,58.53987,-4.11649,2
403,58.53966,-4.11731,3
404,58.53921,-4.11837,4
405,58.53895,-4.11931,5
406,58.53861,-4.12139,1
407,58.53834,-4.1221,2
408,58.538,-4.12267,3
409,58.53754,-4.12319,4
410,58.53721,-4.12344,5
411,58.53685,-4.12361,1
412,58.53599,-4.12386,2
413,58.53583,-4.12394,3
414,58.53555,-4.12421,4
415,58.53542,-4.12443,5
416,58.53541,-4.12443,1
417,58.53528,-4.12473,2
418,58.53492,-4.12595,3
419,58.53385,-4.12863,4
420,58.5337,-4.12926,5
422,58.53363,-4.13139,1
423,58.53356,-4.13186,2
424,58.53335,-4.13248,3
425,58.5325,-4.13387,4
426,58.53234,-4.13427,5
427,58.53231,-4.13443,1
428,58.5323,-4.13444,2
429,58.53214,-4.13688,3
430,58.5318,-4.13805,4
431,58.53168,-4.1387,5
432,58.53167,-4.13901,1
433,58.53166,-4.13902,2
434,58.53165,-4.13958,3
435,58.53191,-4.14226,4
436,58.53168,-4.14555,5
437,58.53071,-4.14871,1
438,58.53059,-4.14893,2
439,58.53042,-4.14912,3
440,58.53028,-4.1492,4
441,58.53016,-4.14922,5
442,58.52846,-4.14909,1
443,58.52822,-4.14914,2
444,58.52803,-4.14931,3
445,58.52781,-4.14986,4
446,58.52757,-4.15102,5
447,58.52754,-4.15173,1
448,58.52758,-4.15226,2
450,58.52792,-4.15499,3
451,58.52684,-4.15869,4
452,58.52677,-4.15928,5
453,58.5268,-4.16037,1
454,58.52728,-4.16374,2
455,58.52736,-4.16672,3
456,58.52753,-4.16841,4
457,58.5278,-4.16967,5
458,58.52908,-4.17343,1
459,58.52926,-4.17428,2
461,58.52995,-4.19051,3
462,58.5299,-4.19095,4
463,58.52933,-4.19318,5
464,58.52918,-4.19462,1
465,58.52913,-4.19647,2
466,58.52906,-4.19706,3
467,58.52911,-4.19803,4
468,58.52945,-4.19904,5
469,58.5295,-4.19934,1
470,58.52948,-4.1998,2
471,58.52939,-4.2001,3
472,58.52913,-4.20065,4
473,58.52902,-4.201,5
474,58.52899,-4.20145,1
476,58.52921,-4.20386,2
477,58.52906,-4.20485,3
478,58.52854,-4.20661,4
479,58.52802,-4.21172,5
480,58.52811,-4.21358,1
481,58.52801,-4.21428,2
482,58.52649,-4.21689,3
483,58.5255,-4.21982,4
484,58.52543,-4.22017,5
485,58.52538,-4.22123,1
486,58.52476,-4.22378,2
487,58.52452,-4.22421,3
488,58.52428,-4.22444,4
489,58.52306,-4.22526,5
490,58.52288,-4.22531,1
491,58.52275,-4.2253,2
492,58.5222,-4.22507,3
493,58.52047,-4.22357,4
494,58.51944,-4.22207,5
495,58.51926,-4.22189,1
496,58.51906,-4.2218,2
497,58.51812,-4.22161,3
498,58.51728,-4.22131,4
499,58.51705,-4.22118,5
500,58.51683,-4.221,1
501,58.51566,-4.21968,2
502,58.51354,-4.21797,3
503,58.51244,-4.21689,4
504,58.51116,-4.21508,5
505,58.511,-4.21495,1
506,58.51089,-4.21496,2
507,58.51079,-4.21504,3
508,58.51074,-4.21513,4
509,58.51037,-4.2167,5
510,58.51018,-4.21718,1
511,58.50991,-4.21749,2
512,58.50934,-4.21799,3
513,58.50828,-4.21978,4
514,58.50797,-4.22,5
515,58.5078,-4.22005,1
516,58.50724,-4.22005,2
517,58.50681,-4.21998,3
518,58.50571,-4.21947,4
519,58.50504,-4.21901,5
520,58.5035,-4.2183,1
521,58.50249,-4.21754,2
522,58.50218,-4.21736,3
523,58.50158,-4.21716,4
524,58.50123,-4.21714,5
525,58.50008,-4.21748,1
526,58.49942,-4.21735,2
527,58.49777,-4.21727,3
528,58.49681,-4.21704,4
529,58.49632,-4.21681,5
530,58.49412,-4.21526,1
531,58.49227,-4.2146,2
532,58.49192,-4.21438,3
533,58.4909,-4.21328,4
534,58.49072,-4.21315,5
535,58.4895,-4.21255,1
536,58.48909,-4.21241,2
537,58.48862,-4.21233,3
538,58.48829,-4.21235,4
539,58.4881,-4.21245,5
540,58.48773,-4.21255,1
541,58.48746,-4.21272,2
542,58.48727,-4.21294,3
543,58.48535,-4.21668,4
544,58.48515,-4.21723,5
545,58.48455,-4.22233,1
546,58.48445,-4.23206,2
547,58.48454,-4.23395,3
548,58.48437,-4.23622,4
549,58.48446,-4.23778,5
550,58.48442,-4.23861,1
551,58.48415,-4.24024,2
552,58.48382,-4.24461,3
553,58.48374,-4.24913,4
554,58.48388,-4.24989,5
555,58.48407,-4.2504,1
556,58.48446,-4.25106,2
557,58.48508,-4.2519,3
558,58.48526,-4.25225,4
559,58.48546,-4.25284,5
560,58.48592,-4.25641,1
561,58.48634,-4.25783,2
562,58.48665,-4.25966,3
563,58.48698,-4.26091,4
564,58.48822,-4.2646,5
565,58.48887,-4.26583,1
566,58.48912,-4.26618,2
567,58.48994,-4.26683,3
568,58.49125,-4.2686,4
569,58.49238,-4.26971,5
570,58.49239,-4.26971,1
571,58.49278,-4.27011,2
572,58.49463,-4.2725,3
573,58.49508,-4.27365,4
574,58.49657,-4.28078,5
575,58.49664,-4.28208,1
576,58.49641,-4.28559,2
577,58.49638,-4.28827,3
578,58.49574,-4.29091,4
579,58.49566,-4.2917,5
580,58.49579,-4.29345,1
581,58.49576,-4.29448,2
582,58.49523,-4.29822,3
583,58.49521,-4.30061,4
584,58.49487,-4.30285,5
585,58.49482,-4.30418,1
586,58.49496,-4.30495,2
587,58.49623,-4.30801,3
588,58.49647,-4.30907,4
589,58.49706,-4.31431,5
590,58.49761,-4.3166,1
591,58.49874,-4.32254,2
592,58.49974,-4.32456,3
593,58.50013,-4.32507,4
594,58.50028,-4.32534,5
595,58.50043,-4.32578,1
596,58.50067,-4.32685,2
597,58.50099,-4.32762,3
598,58.50215,-4.32939,4
599,58.50251,-4.33009,5
600,58.50269,-4.33071,1
601,58.50311,-4.33437,2
602,58.5031,-4.33493,3
603,58.50299,-4.33563,4
604,58.50225,-4.33796,5
605,58.50213,-4.33867,1
606,58.50215,-4.34088,2
607,58.50208,-4.34127,3
608,58.50181,-4.34172,4
609,58.50107,-4.34254,5
610,58.5009,-4.34281,1
611,58.498,-4.34927,2
612,58.49776,-4.35004,3
613,58.49768,-4.35066,4
614,58.49779,-4.3533,5
615,58.49788,-4.35379,1
616,58.49803,-4.35422,2
617,58.49832,-4.35465,3
618,58.50101,-4.35706,4
619,58.50126,-4.35746,5
620,58.5014,-4.35795,1
621,58.50146,-4.3587,2
622,58.50144,-4.36035,3
623,58.5016,-4.36268,4
624,58.50195,-4.36461,5
625,58.50193,-4.36522,1
626,58.50188,-4.36543,2
627,58.50169,-4.36584,3
628,58.50153,-4.36595,4
629,58.50114,-4.36613,5
630,58.50076,-4.36638,1
631,58.50061,-4.36653,2
632,58.50039,-4.3669,3
633,58.50027,-4.36732,4
634,58.50025,-4.36798,5
635,58.50031,-4.36836,1
636,58.50051,-4.36899,2
637,58.50237,-4.37338,3
638,58.50295,-4.37627,4
639,58.50313,-4.3766,5
640,58.5045,-4.37783,1
641,58.50475,-4.37795,2
642,58.50556,-4.3782,3
643,58.50569,-4.37828,4
644,58.50587,-4.37846,5
645,58.506,-4.37871,1
646,58.50609,-4.37902,2
647,58.5062,-4.38387,3
649,58.50597,-4.38535,4
650,58.50627,-4.3865,5
651,58.50657,-4.38837,1
652,58.50665,-4.38947,2
653,58.50663,-4.38983,3
654,58.50653,-4.39035,4
655,58.50638,-4.39079,5
656,58.50637,-4.39079,1
657,58.50611,-4.3913,2
658,58.50486,-4.39325,3
659,58.5047,-4.39342,4
660,58.50447,-4.39358,5
661,58.50312,-4.39419,1
662,58.50284,-4.39438,2
663,58.50243,-4.39479,3
664,58.50158,-4.39589,4
665,58.50049,-4.39902,5
666,58.4986,-4.40313,1
667,58.49834,-4.40396,2
668,58.49788,-4.40612,3
669,58.49672,-4.4089,4
670,58.49651,-4.40923,5
671,58.49622,-4.40952,1
672,58.49447,-4.41043,2
673,58.49282,-4.41064,3
674,58.49229,-4.41092,4
675,58.49051,-4.41139,5
676,58.49037,-4.4114,1
677,58.4895,-4.4112,2
678,58.48934,-4.4112,3
679,58.48913,-4.41129,4
680,58.48885,-4.41154,5
681,58.48826,-4.41236,1
682,58.48798,-4.4126,2
683,58.48648,-4.41338,3
684,58.48642,-4.4131,4
685,58.4863,-4.41294,5
686,58.48358,-4.41218,1
687,58.48237,-4.41168,2
688,58.47822,-4.40939,3
689,58.47595,-4.40744,4
690,58.47233,-4.40377,5
691,58.47166,-4.40331,1
692,58.47008,-4.40265,2
693,58.46768,-4.40201,3
694,58.46714,-4.40177,4
695,58.4664,-4.40123,5
696,58.46562,-4.40035,1
697,58.46549,-4.40015,2
698,58.46483,-4.39852,3
699,58.46407,-4.39571,4
700,58.46334,-4.39373,5
701,58.46281,-4.39276,1
702,58.45963,-4.38788,2
703,58.45918,-4.38742,3
704,58.45855,-4.38713,4
705,58.45793,-4.38695,5
706,58.45661,-4.38673,1
707,58.45635,-4.38674,2
708,58.45584,-4.38694,3
709,58.45542,-4.38722,4
710,58.45417,-4.38781,5
711,58.4531,-4.38816,1
712,58.45212,-4.38838,2
713,58.45056,-4.38856,3
714,58.44998,-4.38851,4
715,58.44964,-4.38843,5
716,58.44935,-4.3883,1
717,58.44862,-4.38775,2
718,58.44818,-4.38726,3
719,58.44775,-4.38663,4
720,58.4453,-4.38239,5
721,58.445,-4.38205,1
722,58.44468,-4.38181,2
723,58.44392,-4.38145,3
724,58.4438,-4.38148,4
725,58.44124,-4.38318,5
726,58.44102,-4.38327,1
727,58.44072,-4.38332,2
728,58.44005,-4.38353,3
729,58.43919,-4.38403,4
730,58.43774,-4.38535,5
731,58.43472,-4.38718,1
732,58.43285,-4.38889,2
733,58.43266,-4.38894,3
734,58.43256,-4.38893,4
735,58.43247,-4.38887,5
736,58.43235,-4.38874,1
737,58.43102,-4.38555,2
738,58.4307,-4.38494,3
739,58.43052,-4.38474,4
740,58.43031,-4.38463,5
741,58.42995,-4.38463,1
742,58.42935,-4.38488,2
743,58.42914,-4.38493,3
744,58.42897,-4.38489,4
745,58.42884,-4.3848,5
746,58.4287,-4.38462,1
747,58.42858,-4.38439,2
748,58.42802,-4.38169,3
749,58.42785,-4.38129,4
750,58.42689,-4.37982,5
751,58.42632,-4.37849,1
752,58.42611,-4.3782,2
753,58.42431,-4.37662,3
754,58.42264,-4.3746,4
755,58.42239,-4.37412,5
756,58.42196,-4.37285,1
757,58.42184,-4.37264,2
758,58.4216,-4.37239,3
759,58.42149,-4.37234,4
760,58.42121,-4.3723,5
761,58.4208,-4.37245,1
762,58.41997,-4.37293,2
763,58.41972,-4.37312,3
764,58.41923,-4.37363,4
765,58.41891,-4.37383,5
766,58.418,-4.37425,1
767,58.41645,-4.37464,2
768,58.41606,-4.37481,3
769,58.41588,-4.37494,4
770,58.41559,-4.37502,5
771,58.41547,-4.37498,1
772,58.41523,-4.37479,2
773,58.41488,-4.37441,3
774,58.41478,-4.37435,4
775,58.41464,-4.37431,5
776,58.41451,-4.37431,1
777,58.41424,-4.3744,2
778,58.41402,-4.37442,3
779,58.41381,-4.37437,4
780,58.41263,-4.37379,5
781,58.41216,-4.37368,1
782,58.4111,-4.37372,2
783,58.40921,-4.37343,3
784,58.4089,-4.37334,4
785,58.40712,-4.37257,5
786,58.40686,-4.3724,1
787,58.40613,-4.37085,2
788,58.40572,-4.37037,3
789,58.40432,-4.36924,4
790,58.40406,-4.36922,5
791,58.40365,-4.36929,1
792,58.40342,-4.36927,2
793,58.40319,-4.36919,3
794,58.40236,-4.36847,4
795,58.40222,-4.36839,5
796,58.39992,-4.368,1
797,58.39967,-4.36792,2
798,58.39945,-4.36776,3
799,58.39893,-4.36697,4
800,58.39869,-4.3668,5
801,58.39855,-4.36678,1
802,58.39843,-4.3668,2
803,58.39766,-4.36725,3
804,58.39745,-4.36748,4
805,58.3966,-4.36886,5
806,58.39635,-4.36913,1
807,58.39605,-4.36932,2
808,58.39487,-4.36969,3
809,58.39471,-4.3697,4
810,58.39454,-4.36965,5
811,58.39423,-4.36942,1
812,58.39294,-4.36807,2
813,58.3925,-4.36786,3
814,58.39231,-4.36785,4
815,58.39196,-4.36791,5
816,58.3911,-4.3682,1
817,58.39082,-4.36823,2
818,58.39053,-4.3681,3
819,58.38879,-4.36553,4
820,58.38848,-4.36521,5
821,58.38806,-4.36496,1
822,58.3876,-4.3648,2
823,58.38727,-4.36462,3
824,58.38704,-4.36424,4
825,58.3867,-4.36325,5
826,58.38662,-4.36313,1
827,58.38646,-4.36302,2
828,58.38638,-4.36302,3
829,58.38629,-4.36306,4
830,58.38618,-4.36315,5
831,58.38572,-4.36377,1
832,58.38549,-4.364,2
833,58.38535,-4.36408,3
834,58.38495,-4.36421,4
835,58.38423,-4.36435,5
836,58.3813,-4.36425,1
837,58.37748,-4.36589,2
838,58.37691,-4.36621,3
839,58.37639,-4.36663,4
840,58.3733,-4.37036,5
841,58.37239,-4.37184,1
842,58.372,-4.37227,2
843,58.37172,-4.37272,3
844,58.36838,-4.38009,4
845,58.36751,-4.38573,5
846,58.3666,-4.39029,1
847,58.36555,-4.39768,2
848,58.36544,-4.39794,3
849,58.36529,-4.39817,4
850,58.36523,-4.39822,5
851,58.36505,-4.39828,1
852,58.36492,-4.39825,2
853,58.36478,-4.39817,3
854,58.36395,-4.39703,4
855,58.36367,-4.39683,5
856,58.36346,-4.3968,1
857,58.36318,-4.3969,2
858,58.36251,-4.3976,3
859,58.36223,-4.39802,4
860,58.36149,-4.39972,5
861,58.36041,-4.4031,1
862,58.35812,-4.40746,2
863,58.35732,-4.40931,3
864,58.35709,-4.40956,4
865,58.35643,-4.4101,5
866,58.35626,-4.41037,1
867,58.35615,-4.41063,2
868,58.35503,-4.41457,3
869,58.35431,-4.41624,4
870,58.35381,-4.41697,5
871,58.35189,-4.41937,1
872,58.35104,-4.42058,2
873,58.34931,-4.42384,3
874,58.3491,-4.42408,4
875,58.34897,-4.42415,5
876,58.34849,-4.42413,1
877,58.3482,-4.42417,2
878,58.34806,-4.42425,3
879,58.34761,-4.42467,4
880,58.34749,-4.42484,5
881,58.34727,-4.42536,1
882,58.34577,-4.43176,2
883,58.34548,-4.43249,3
884,58.34504,-4.43328,4
885,58.34414,-4.43441,5
886,58.3427,-4.43575,1
887,58.34168,-4.43637,2
888,58.34089,-4.43637,3
889,58.33772,-4.43593,4
890,58.33669,-4.43563,5
891,58.33632,-4.43562,1
892,58.33512,-4.43655,2
893,58.33483,-4.43667,3
894,58.33414,-4.43682,4
895,58.33397,-4.43681,5
896,58.33362,-4.43672,1
897,58.33295,-4.43642,2
898,58.3322,-4.43596,3
899,58.33155,-4.43538,4
900,58.32945,-4.43276,5
901,58.32879,-4.43212,1
902,58.3276,-4.43131,2
903,58.3272,-4.43091,3
904,58.32687,-4.43075,4
905,58.32681,-4.43075,5
906,58.3268,-4.43074,1
907,58.32661,-4.43075,2
908,58.32646,-4.4308,3
909,58.32608,-4.43107,4
910,58.3259,-4.43115,5
911,58.32412,-4.43147,1
912,58.3239,-4.43144,2
913,58.32185,-4.43065,3
914,58.31898,-4.42987,4
915,58.31865,-4.42984,5
916,58.3155,-4.42811,1
917,58.31468,-4.42752,2
918,58.31445,-4.42743,3
919,58.31404,-4.42739,4
920,58.3138,-4.42743,5
921,58.31337,-4.42762,1
922,58.31256,-4.42826,2
923,58.31128,-4.42956,3
924,58.31087,-4.42977,4
925,58.31056,-4.42985,5
926,58.31014,-4.4298,1
927,58.30996,-4.42984,2
928,58.309,-4.43036,3
929,58.30753,-4.43131,4
930,58.30649,-4.43183,5
931,58.30543,-4.4322,1
932,58.30504,-4.43243,2
933,58.30358,-4.43373,3
934,58.30272,-4.43468,4
935,58.30213,-4.43548,5
936,58.302,-4.43558,1
937,58.30176,-4.43569,2
938,58.30147,-4.43575,3
939,58.29985,-4.4364,4
940,58.29981,-4.4364,5
941,58.29886,-4.43679,1
942,58.29617,-4.43757,2
943,58.2939,-4.43854,3
944,58.29343,-4.43886,4
945,58.29333,-4.4389,5
946,58.29232,-4.43958,1
947,58.29005,-4.44167,2
948,58.28959,-4.44195,3
949,58.28935,-4.44204,4
950,58.28901,-4.44207,5
951,58.28787,-4.44201,1
952,58.28774,-4.44204,2
953,58.28724,-4.44232,3
954,58.28693,-4.44273,4
955,58.28648,-4.44361,5
956,58.28611,-4.4441,1
957,58.28597,-4.44422,2
958,58.28575,-4.4443,3
959,58.28558,-4.44428,4
960,58.28491,-4.44405,5
961,58.28341,-4.44368,1
962,58.28246,-4.44363,2
963,58.28185,-4.44376,3
964,58.28166,-4.44375,4
965,58.28147,-4.4437,5
966,58.2813,-4.4436,1
967,58.28115,-4.44342,2
968,58.28088,-4.44283,3
969,58.27907,-4.43667,4
970,58.27859,-4.43558,5
971,58.27824,-4.43522,1
972,58.27797,-4.43506,2
973,58.27608,-4.43485,3
974,58.27592,-4.43493,4
975,58.27428,-4.43692,5
976,58.27328,-4.43876,1
977,58.27304,-4.44009,2
978,58.27278,-4.44084,3
979,58.27247,-4.44143,4
980,58.27159,-4.44268,5
981,58.27081,-4.44314,1
982,58.27063,-4.44329,2
983,58.2699,-4.44433,3
984,58.26921,-4.44575,4
985,58.26854,-4.44664,5
986,58.26684,-4.44811,1
987,58.26674,-4.44827,2
988,58.26647,-4.44892,3
989,58.2663,-4.4492,4
990,58.26558,-4.4499,5
991,58.26479,-4.4505,1
992,58.26329,-4.45203,2
993,58.26245,-4.45268,3
994,58.26232,-4.45282,4
995,58.26194,-4.45381,5
996,58.26165,-4.45428,1
997,58.26122,-4.45482,2
998,58.2609,-4.45544,3
999,58.26056,-4.45644,4
1000,58.26031,-4.45689,5
1001,58.2594,-4.45812,1
1002,58.25865,-4.45895,2
1003,58.25854,-4.45912,3
1004,58.25813,-4.46037,4
1005,58.25766,-4.46106,5
1006,58.25697,-4.46244,1
1007,58.256,-4.46516,2
1008,58.25568,-4.46579,3
1009,58.25508,-4.46638,4
1010,58.25455,-4.46708,5
1011,58.25405,-4.46801,1
1012,58.25379,-4.46834,2
1013,58.25344,-4.46865,3
1014,58.25297,-4.46895,4
1015,58.24998,-4.47213,5
1016,58.2488,-4.47312,1
1017,58.24823,-4.47341,2
1018,58.24573,-4.47514,3
1019,58.24499,-4.47556,4
1020,58.24405,-4.47651,5
1021,58.24358,-4.47795,1
1022,58.24305,-4.47894,2
1023,58.24293,-4.47906,3
1024,58.24276,-4.47916,4
1025,58.24146,-4.47957,5
1026,58.24133,-4.47958,1
1027,58.23956,-4.47918,2
1028,58.23944,-4.4792,3
1029,58.23762,-4.48011,4
1030,58.23743,-4.48017,5
1031,58.23728,-4.48017,1
1032,58.2371,-4.48011,2
1033,58.23686,-4.47997,3
1034,58.23663,-4.47995,4
1035,58.23645,-4.47998,5
1036,58.23639,-4.48001,1
1037,58.23612,-4.4803,2
1038,58.23464,-4.48095,3
1039,58.23318,-4.48189,4
1040,58.23232,-4.48264,5
1041,58.23187,-4.48316,1
1042,58.23155,-4.48371,2
1043,58.23113,-4.48473,3
1044,58.22961,-4.48754,4
1046,58.22907,-4.48827,5
1048,58.22877,-4.48864,1
1049,58.22619,-4.49158,2
1050,58.22565,-4.49241,3
1051,58.22522,-4.49272,4
1052,58.22466,-4.49285,5
1053,58.22399,-4.49276,1
1054,58.2236,-4.49289,2
1055,58.22276,-4.49337,3
1056,58.21982,-4.49586,4
1057,58.21948,-4.49609,5
1058,58.21919,-4.49615,1
1059,58.21856,-4.49594,2
1060,58.21842,-4.49594,3
1061,58.21815,-4.49603,4
1062,58.21687,-4.49669,5
1063,58.21669,-4.49674,1
1064,58.21624,-4.49676,2
1065,58.21501,-4.49653,3
1066,58.21488,-4.49658,4
1067,58.21394,-4.49734,5
1068,58.21381,-4.49738,1
1069,58.21197,-4.49723,2
1070,58.21168,-4.49725,3
1071,58.21148,-4.4973,4
1072,58.20999,-4.49799,5
1073,58.20829,-4.49922,1
1074,58.20737,-4.49978,2
1075,58.20672,-4.50029,3
1076,58.20509,-4.50269,4
1077,58.20422,-4.5045,5
1078,58.20341,-4.50652,1
1079,58.20302,-4.50785,2
1080,58.20241,-4.51101,3
1081,58.20215,-4.51175,4
1082,58.20126,-4.51375,5
1083,58.2007,-4.51473,1
1084,58.20016,-4.51549,2
1085,58.19863,-4.51709,3
1086,58.19831,-4.51729,4
1087,58.19802,-4.51739,5
1088,58.19733,-4.51748,1
1089,58.19704,-4.51741,2
1090,58.19672,-4.51727,3
1091,58.19571,-4.51648,4
1092,58.1949,-4.51556,5
1093,58.19489,-4.51556,1
1094,58.19462,-4.51529,2
1095,58.19389,-4.51476,3
1096,58.19274,-4.51453,4
1097,58.18975,-4.51433,5
1098,58.18591,-4.51181,1
1099,58.18561,-4.51166,2
1100,58.18488,-4.51143,3
1101,58.18455,-4.5114,4
1102,58.18432,-4.51147,5
1103,58.18318,-4.51236,1
1104,58.18128,-4.51445,2
1105,58.18054,-4.51506,3
1106,58.17974,-4.5155,4
1107,58.1795,-4.51552,5
1108,58.17919,-4.51549,1
1109,58.17807,-4.51506,2
1110,58.17554,-4.51302,3
1111,58.17158,-4.50824,4
1112,58.1691,-4.50598,5
1114,58.16857,-4.50524,1
1115,58.16814,-4.50448,2
1116,58.16681,-4.50145,3
1117,58.16384,-4.49693,4
1118,58.16073,-4.49283,5
1120,58.15961,-4.4918,1
1121,58.15518,-4.488,2
1122,58.1518,-4.4846,3
1123,58.15154,-4.48425,4
1124,58.14989,-4.48057,5
1125,58.14901,-4.47937,1
1126,58.14876,-4.47893,2
1127,58.14826,-4.47772,3
1128,58.14613,-4.47073,4
1129,58.14599,-4.47046,5
1130,58.14582,-4.47028,1
1131,58.14564,-4.47017,2
1132,58.14544,-4.47011,3
1133,58.14503,-4.4701,4
1134,58.14494,-4.47013,5
1135,58.14412,-4.47021,1
1136,58.14408,-4.4702,2
1137,58.14398,-4.47011,3
1138,58.14318,-4.46896,4
1139,58.14295,-4.46874,5
1140,58.14135,-4.46797,1
1141,58.14,-4.46685,2
1142,58.13878,-4.46483,3
1143,58.13835,-4.46433,4
1144,58.1371,-4.46312,5
1145,58.13682,-4.46297,1
1146,58.1354,-4.46278,2
1147,58.13539,-4.46277,3
1148,58.1334,-4.46225,4
1149,58.13317,-4.46208,5
1150,58.13185,-4.4605,1
1151,58.12894,-4.45769,2
1152,58.12671,-4.45574,3
1153,58.12591,-4.45485,4
1154,58.12492,-4.45343,5
1155,58.12198,-4.44867,1
1156,58.12098,-4.44723,2
1157,58.1153,-4.44064,3
1158,58.11478,-4.44032,4
1159,58.11319,-4.43841,5
1160,58.10751,-4.43346,1
1161,58.09934,-4.42333,2
1162,58.09892,-4.42298,3
1163,58.09835,-4.42265,4
1164,58.09329,-4.42065,5
1165,58.09194,-4.41976,1
1166,58.09176,-4.41958,2
1167,58.09155,-4.41922,3
1168,58.0914,-4.41885,4
1169,58.09132,-4.41873,5
1170,58.09114,-4.41859,1
1171,58.09072,-4.4187,2
1172,58.09047,-4.41884,3
1173,58.09015,-4.41922,4
1174,58.09007,-4.41928,5
1175,58.08965,-4.41945,1
1176,58.08924,-4.41954,2
1177,58.08894,-4.41956,3
1178,58.0886,-4.41952,4
1179,58.08819,-4.41936,5
1180,58.08728,-4.41873,1
1181,58.08691,-4.41859,2
1182,58.08649,-4.4185,3
1183,58.08632,-4.41834,4
1184,58.08512,-4.41678,5
1185,58.08476,-4.41647,1
1186,58.08147,-4.41441,2
1187,58.0813,-4.41434,3
1188,58.08117,-4.41434,4
1189,58.08099,-4.41439,5
1190,58.0798,-4.41545,1
1191,58.07962,-4.41551,2
1192,58.07944,-4.41551,3
1193,58.07908,-4.41537,4
1194,58.07738,-4.41433,5
1195,58.07719,-4.41414,1
1196,58.0763,-4.41294,2
1197,58.07595,-4.41264,3
1198,58.07555,-4.41243,4
1199,58.07462,-4.41213,5
1200,58.07422,-4.41215,1
1201,58.07395,-4.41224,2
1202,58.07321,-4.41273,3
1203,58.07241,-4.41346,4
1204,58.07212,-4.41363,5
1205,58.07212,-4.41364,1
1206,58.07089,-4.41414,2
1207,58.06196,-4.41658,3
1208,58.05472,-4.41951,4
1209,58.04766,-4.42176,5
1210,58.04523,-4.42271,1
1211,58.04485,-4.42292,2
1212,58.04393,-4.4236,3
1213,58.04278,-4.42412,4
1214,58.03879,-4.42512,5
1215,58.03844,-4.42507,1
1216,58.03695,-4.42438,2
1217,58.03643,-4.42401,3
1218,58.03414,-4.4218,4
1219,58.0323,-4.41921,5
1220,58.03216,-4.41887,1
