type	latitude	longitude	color	opacity	width	scale	sym	name	desc
W	51.034399900	2.376783900				0.7	images/icon-1.png	Dunkirk, France	
W	67.931897000	26.536155000				0.7	images/icon-2.png	Lapland, Finland	

type	latitude	longitude	color	opacity	width	scale	sym	name	desc
T	58.025700000	13.568910000							
T	58.028350000	13.570660000							
T	58.029360000	13.571110000							
T	58.030220000	13.571310000							
T	58.031490000	13.571310000							
T	58.042520000	13.569190000							
T	58.042980000	13.569040000							
T	58.043760000	13.568630000							
T	58.044610000	13.567930000							
T	58.045140000	13.567330000							
T	58.070910000	13.526370000							
T	58.071670000	13.525500000							
T	58.074270000	13.523600000							
T	58.074320000	13.523400000							
T	58.075040000	13.522900000							
T	58.075250000	13.522830000							
T	58.075400000	13.522640000							
T	58.075440000	13.522480000							
T	58.075060000	13.520510000							
T	58.075790000	13.520120000							
T	58.078520000	13.517520000							
T	58.080810000	13.516160000							
T	58.081540000	13.515910000							
T	58.082300000	13.515890000							
T	58.082810000	13.516010000							
T	58.083310000	13.516240000							
T	58.084620000	13.517330000							
T	58.084880000	13.517780000							
T	58.085100000	13.518440000							
T	58.086210000	13.518210000							
T	58.086220000	13.518560000							
T	58.086330000	13.518690000							
T	58.086480000	13.518720000							
T	58.087090000	13.518540000							
T	58.093980000	13.517460000							
T	58.108070000	13.516880000							
T	58.109350000	13.517140000							
T	58.138770000	13.532500000							
T	58.149260000	13.539190000							
T	58.149710000	13.539580000							
T	58.149670000	13.539810000							
T	58.151390000	13.542630000							
T	58.153700000	13.545010000							
T	58.153860000	13.545580000							
T	58.153890000	13.546720000							
T	58.153260000	13.546790000							
T	58.153120000	13.546880000							
T	58.152860000	13.547300000							
T	58.152170000	13.549930000							
T	58.151870000	13.552560000							
T	58.151980000	13.553310000							
T	58.152400000	13.553730000							
T	58.152500000	13.553940000							
T	58.152690000	13.555820000							
T	58.152490000	13.556500000							
T	58.151980000	13.557270000							
T	58.152620000	13.558660000							
T	58.154200000	13.560920000							
T	58.154310000	13.560990000							
T	58.154700000	13.561440000							
T	58.155280000	13.561880000							
T	58.156060000	13.562150000							
T	58.156040000	13.562380000							
T	58.159370000	13.563390000							
T	58.159440000	13.563500000							
T	58.160320000	13.563810000							
T	58.160460000	13.563770000							
T	58.160980000	13.563960000							
T	58.161030000	13.564040000							
T	58.161620000	13.564300000							
T	58.161710000	13.564290000							
T	58.162180000	13.564710000							
T	58.162300000	13.564920000							
T	58.162740000	13.565360000							
T	58.162750000	13.565600000							
T	58.162780000	13.565660000							
T	58.162860000	13.565720000							
T	58.162900000	13.565720000							
T	58.162980000	13.565650000							
T	58.163350000	13.565920000							
T	58.163450000	13.565940000							
T	58.165330000	13.567730000							
T	58.166140000	13.568360000							
T	58.167330000	13.568980000							
T	58.168160000	13.569230000							
T	58.171150000	13.569730000							
T	58.170400000	13.577840000							
T	58.170100000	13.579420000							
T	58.172460000	13.580530000							
T	58.172700000	13.580080000							
T	58.176810000	13.588270000							
T	58.176820000	13.588350000							
T	58.182710000	13.588150000							
T	58.184020000	13.588470000							
T	58.184620000	13.588790000							
T	58.185720000	13.589660000							
T	58.186660000	13.590780000							
T	58.195910000	13.605910000							
T	58.196980000	13.608130000							
T	58.199790000	13.615510000							
T	58.201560000	13.618900000							
T	58.203460000	13.621330000							
T	58.211060000	13.629090000							
T	58.212090000	13.630360000							
T	58.223540000	13.647900000							
T	58.235260000	13.672700000							
T	58.236720000	13.675220000							
T	58.237640000	13.676480000							
T	58.239020000	13.677990000							
T	58.245030000	13.683590000							
T	58.246330000	13.685030000							
T	58.247870000	13.687280000							
T	58.251940000	13.694860000							
T	58.253020000	13.696350000							
T	58.258110000	13.702340000							
T	58.259910000	13.705120000							
T	58.262390000	13.710330000							
T	58.262440000	13.710380000							
T	58.264610000	13.715630000							
T	58.265610000	13.719030000							
T	58.268100000	13.729890000							
T	58.273880000	13.748410000							
T	58.275270000	13.751700000							
T	58.277120000	13.755040000							
T	58.285480000	13.767120000							
T	58.287430000	13.770910000							
T	58.288830000	13.774550000							
T	58.295630000	13.797520000							
T	58.297240000	13.800970000							
T	58.298360000	13.802750000							
T	58.300020000	13.804820000							
T	58.300310000	13.805340000							
T	58.300320000	13.805560000							
T	58.300360000	13.805650000							
T	58.300470000	13.805730000							
T	58.300550000	13.805700000							
T	58.300920000	13.805810000							
T	58.303430000	13.807340000							
T	58.307290000	13.808590000							
T	58.308310000	13.809490000							
T	58.308930000	13.809820000							
T	58.310220000	13.810200000							
T	58.310400000	13.810340000							
T	58.310640000	13.808370000							
T	58.310840000	13.808480000							
T	58.312240000	13.809670000							
T	58.312600000	13.809860000							
T	58.313000000	13.809960000							
T	58.320420000	13.810330000							
T	58.321740000	13.810770000							
T	58.322960000	13.811400000							
T	58.324490000	13.812540000							
T	58.327420000	13.815800000							
T	58.327470000	13.815790000							
T	58.331960000	13.821060000							
T	58.332690000	13.821650000							
T	58.335600000	13.823080000							
T	58.340280000	13.824560000							
T	58.340330000	13.824620000							
T	58.341200000	13.824910000							
T	58.341270000	13.824900000							
T	58.341310000	13.824860000							
T	58.342070000	13.825120000							
T	58.342680000	13.825500000							
T	58.343020000	13.825930000							
T	58.344810000	13.829430000							
T	58.345400000	13.830230000							
T	58.345780000	13.830580000							
T	58.346240000	13.830850000							
T	58.346840000	13.830950000							
T	58.347330000	13.830830000							
T	58.349120000	13.830090000							
T	58.349160000	13.830120000							
T	58.350760000	13.829490000							
T	58.350790000	13.829410000							
T	58.351990000	13.828940000							
T	58.352100000	13.828810000							
T	58.353650000	13.828040000							
T	58.354020000	13.827940000							
T	58.355060000	13.827930000							
T	58.355170000	13.827970000							
T	58.355200000	13.828030000							
T	58.357630000	13.828090000							
T	58.358700000	13.828390000							
T	58.359280000	13.828710000							
T	58.359300000	13.828800000							
T	58.361390000	13.830340000							
T	58.361440000	13.830340000							
T	58.365980000	13.833610000							
T	58.367390000	13.835220000							
T	58.367630000	13.837240000							
T	58.368460000	13.838580000							
T	58.368580000	13.839060000							
T	58.369060000	13.839200000							
T	58.367740000	13.849950000							
T	58.367730000	13.850690000							
T	58.367860000	13.851740000							
T	58.368040000	13.852330000							
T	58.368490000	13.853180000							
T	58.368920000	13.853670000							
T	58.369370000	13.853940000							
T	58.372240000	13.854720000							
T	58.372960000	13.855040000							
T	58.373330000	13.854920000							
T	58.373390000	13.854950000							
T	58.373690000	13.855470000							
T	58.373790000	13.855480000							
T	58.374250000	13.855150000							
T	58.374490000	13.855050000							
T	58.374620000	13.855060000							
T	58.374740000	13.855120000							
T	58.374900000	13.855310000							
T	58.374980000	13.855320000							
T	58.375240000	13.855200000							
T	58.375400000	13.855190000							
T	58.375530000	13.855240000							
T	58.375760000	13.855430000							
T	58.376510000	13.857090000							
T	58.376710000	13.857200000							
T	58.376750000	13.858320000							
T	58.377220000	13.859700000							
T	58.377090000	13.859910000							
T	58.377460000	13.861100000							
T	58.377460000	13.861190000							
T	58.378670000	13.864840000							
T	58.378940000	13.865410000							
T	58.379240000	13.865710000							
T	58.379560000	13.865780000							
T	58.379890000	13.865610000							
T	58.380560000	13.864780000							
T	58.380920000	13.864680000							
T	58.381260000	13.864770000							
T	58.382080000	13.865380000							
T	58.382280000	13.865470000							
T	58.382320000	13.865340000							
T	58.382430000	13.865340000							
T	58.382670000	13.864970000							
T	58.383060000	13.865020000							
T	58.383160000	13.865120000							
T	58.383280000	13.865350000							
T	58.385120000	13.862800000							
T	58.385310000	13.862630000							
T	58.385440000	13.863940000							
T	58.386090000	13.865890000							
T	58.386690000	13.868610000							
T	58.386850000	13.868540000							
T	58.389340000	13.869340000							
T	58.389310000	13.870700000							
T	58.390780000	13.871520000							
T	58.391190000	13.871610000							
T	58.391860000	13.871460000							
T	58.392280000	13.871050000							
T	58.392570000	13.870460000							
T	58.392850000	13.870300000							
T	58.393140000	13.870350000							
T	58.393460000	13.870640000							
T	58.393570000	13.870690000							
T	58.393930000	13.870550000							
T	58.394000000	13.871230000							
T	58.394220000	13.871660000							
T	58.394220000	13.871940000							
T	58.394300000	13.872150000							
T	58.394200000	13.873160000							
T	58.394600000	13.875710000							
T	58.394430000	13.875820000							
T	58.395790000	13.885170000							
T	58.395830000	13.885250000							
T	58.396750000	13.890590000							
T	58.397310000	13.892750000							
T	58.397350000	13.892790000							
T	58.398000000	13.896480000							
T	58.398590000	13.905640000							
T	58.397570000	13.925000000							
T	58.397430000	13.925700000							
T	58.397300000	13.925890000							
T	58.397260000	13.926090000							
T	58.397280000	13.926400000							
T	58.397590000	13.927230000							
T	58.397970000	13.929220000							
T	58.398700000	13.931610000							
T	58.399090000	13.933470000							
T	58.399180000	13.934910000							
T	58.398790000	13.942780000							
T	58.399960000	13.955040000							
T	58.400060000	13.968350000							
T	58.401560000	13.979290000							
T	58.401590000	13.979320000							
T	58.402560000	13.985440000							
T	58.406320000	13.998610000							
T	58.408860000	14.010440000							
T	58.409320000	14.013690000							
T	58.409730000	14.018800000							
T	58.409560000	14.028590000							
T	58.409950000	14.032830000							
T	58.410420000	14.035110000							
T	58.412660000	14.042840000							
T	58.413140000	14.046240000							
T	58.413740000	14.057070000							
T	58.416910000	14.089250000							
T	58.416770000	14.097510000							
T	58.417280000	14.105140000							
T	58.417290000	14.115500000							
T	58.417560000	14.118820000							
T	58.418090000	14.121660000							
T	58.420430000	14.128980000							
T	58.420400000	14.129110000							
T	58.420420000	14.129360000							
T	58.420520000	14.129530000							
T	58.420600000	14.129550000							
T	58.420800000	14.130040000							
T	58.420670000	14.130140000							
T	58.420480000	14.129940000							
T	58.420290000	14.130000000							
T	58.418530000	14.132680000							
T	58.418590000	14.132730000							
T	58.419430000	14.134570000							
T	58.420490000	14.135580000							
T	58.420890000	14.136160000							
T	58.421290000	14.137370000							
T	58.421280000	14.137480000							
T	58.421540000	14.138260000							
T	58.421350000	14.138960000							
T	58.421400000	14.139150000							
T	58.422610000	14.140380000							
T	58.422880000	14.140470000							
T	58.423380000	14.140980000							
T	58.423540000	14.141070000							
T	58.424120000	14.141710000							
T	58.425210000	14.146210000							
T	58.425730000	14.146060000							
T	58.425920000	14.147710000							
T	58.426360000	14.149480000							
T	58.426410000	14.150030000							
T	58.426040000	14.153660000							
T	58.425700000	14.155100000							
T	58.425240000	14.159070000							
T	58.424830000	14.160180000							
T	58.424900000	14.160260000							
T	58.424910000	14.160640000							
T	58.425210000	14.160630000							
T	58.425400000	14.160710000							
T	58.425650000	14.160930000							
T	58.425860000	14.161380000							
T	58.425900000	14.161390000							
T	58.426190000	14.161180000							
T	58.426160000	14.160730000							
T	58.426210000	14.160640000							
T	58.426780000	14.160250000							
T	58.426810000	14.160280000							
T	58.426840000	14.160280000							
T	58.426920000	14.160220000							
T	58.426980000	14.160090000							
T	58.427200000	14.159980000							
T	58.427200000	14.159970000							
T	58.427500000	14.159860000							
T	58.427550000	14.159900000							
T	58.427650000	14.159890000							
T	58.427700000	14.159820000							
T	58.428300000	14.159770000							
T	58.428370000	14.159830000							
T	58.428480000	14.159860000							
T	58.428540000	14.159800000							
