X,Y,OBJECTID,POSTCODE,NO_OF_PROPERTIES,NO_OF_HA_PROPERTIES,F__HA_OF_POSTCODE_TOTAL,NO_OF_OTHER_PROPERTIES,F__OTHER_OF_POSTCODE_TOTAL,ADDRESS,LATITUDE,LONGITUDE,EASTING,NORTHING,CONSTITUENCY,WARD,LSOA,REGION,LSOA_CODE,ROW_NUMBER
-4.32267699996591,55.8746260000376,512,G11 7NU,46,28,1,18,0,G11 7NU,55.874626,-4.322677,254780,667046,Glasgow North West,Victoria Park,Partick - 02,,S01010394,510
-4.3039220004135,55.8713530000152,513,G11 5PG,31,23,1,8,0,G11 5PG,55.871353,-4.303922,255941,666643,Glasgow North,Partick East/Kelvindale,Hillhead - 06,,S01010386,245
-4.31996999962074,55.8852699998838,514,G12 0YQ,15,0,0,15,1,G12 0YQ,55.88527,-4.31997,254989,668225,Glasgow North West,Partick East/Kelvindale,Kelvinside and Jordanhill - 06,,S01010413,822
-4.31689900012584,55.8892730002246,515,G12 0DE,12,0,0,12,1,G12 0DE,55.889273,-4.316899,255196,668664,Glasgow North West,Partick East/Kelvindale,Anniesland East - 03,,S01010467,623
-4.32196700031142,55.8729189997584,516,G11 7NW,53,44,1,9,0,G11 7NW,55.872919,-4.321967,254818,666855,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,511
-4.30395500002548,55.8716490000199,517,G11 5PH,29,25,1,4,0,G11 5PH,55.871649,-4.303955,255940,666676,Glasgow North,Partick East/Kelvindale,Hillhead - 06,,S01010386,246
-4.29188499961113,55.8762429999925,518,G12 8AD,13,0,0,13,1,G12 8AD,55.876243,-4.291885,256712,667162,Glasgow North,Hillhead,Kelvingrove and University - 02,,S01010375,823
-4.24617999985105,55.8546709999458,519,G1 5HX,12,9,1,3,0,G1 5HX,55.854671,-4.24618,259493,664668,Glasgow Central,Anderston/City/Yorkhill,City Centre East - 06,,S01010264,121
-4.31724899993019,55.8895179998504,520,G12 0DF,12,0,0,12,1,G12 0DF,55.889518,-4.317249,255175,668692,Glasgow North West,Partick East/Kelvindale,Anniesland East - 03,,S01010467,624
-4.31721299994518,55.8752380001506,521,G11 7PD,24,0,0,24,1,G11 7PD,55.875238,-4.317213,255124,667103,Glasgow North West,Victoria Park,Partickhill and Hyndland - 02,,S01010398,512
-4.30433300031725,55.8718129998072,522,G11 5PJ,36,25,1,11,0,G11 5PJ,55.871813,-4.304333,255917,666695,Glasgow North,Partick East/Kelvindale,Hillhead - 05,,S01010385,247
-4.24942199994849,55.8546470001263,523,G1 5HZ,6,2,0,4,1,G1 5HZ,55.854647,-4.249422,259290,664672,Glasgow Central,Anderston/City/Yorkhill,City Centre East - 06,,S01010264,122
-4.29159400025631,55.8761850001017,524,G12 8AE,8,0,0,8,1,G12 8AE,55.876185,-4.291594,256730,667155,Glasgow North,Hillhead,Kelvingrove and University - 02,,S01010375,824
-4.31707400002803,55.890609000019,525,G12 0DG,32,0,0,32,1,G12 0DG,55.890609,-4.317074,255190,668813,Glasgow North West,Partick East/Kelvindale,Anniesland East - 04,,S01010468,625
-4.31759100023695,55.8746019999453,526,G11 7PE,44,0,0,44,1,G11 7PE,55.874602,-4.317591,255098,667033,Glasgow North West,Victoria Park,Partick - 01,,S01010393,513
-4.30438099999783,55.872621000042,527,G11 5PL,37,16,0,21,1,G11 5PL,55.872621,-4.304381,255917,666785,Glasgow North,Partick East/Kelvindale,Hillhead - 05,,S01010385,248
-4.2477540000441,55.8537160001029,528,G1 5JH,90,0,0,90,1,G1 5JH,55.853716,-4.247754,259391,664565,Glasgow Central,Anderston/City/Yorkhill,City Centre East - 06,,S01010264,123
-4.29094999982574,55.8755680001315,529,G12 8AF,33,0,0,33,1,G12 8AF,55.875568,-4.29095,256768,667085,Glasgow North,Hillhead,Kelvingrove and University - 05,,S01010378,825
-4.29148700012617,55.8757200000436,530,G12 8AG,32,0,0,32,1,G12 8AG,55.87572,-4.291487,256735,667103,Glasgow North,Hillhead,Kelvingrove and University - 06,,S01010379,826
-4.2919599999542,55.8756029997893,531,G12 8AH,8,0,0,8,1,G12 8AH,55.875603,-4.29196,256705,667091,Glasgow North,Hillhead,Kelvingrove and University - 06,,S01010379,827
-4.29249200023175,55.8756919997995,532,G12 8AJ,29,0,0,29,1,G12 8AJ,55.875692,-4.292492,256672,667102,Glasgow North,Hillhead,Kelvingrove and University - 02,,S01010375,828
-4.2930229997861,55.8754659999696,533,G12 8AQ,3,0,0,3,1,G12 8AQ,55.875466,-4.293023,256638,667078,Glasgow North,Hillhead,Kelvingrove and University - 06,,S01010379,829
-4.29029700007268,55.8775029998149,534,G12 8AS,8,0,0,8,1,G12 8AS,55.877503,-4.290297,256816,667299,Glasgow North,Hillhead,Kelvingrove and University - 02,,S01010375,830
-4.29137800034623,55.877401999986,535,G12 8AU,30,0,0,30,1,G12 8AU,55.877402,-4.291378,256748,667290,Glasgow North,Partick East/Kelvindale,Dowanhill - 05,,S01010407,831
-4.29242100008666,55.8761070002336,536,G12 8AW,23,0,0,23,1,G12 8AW,55.876107,-4.292421,256678,667148,Glasgow North,Hillhead,Dowanhill - 05,,S01010407,832
-4.29258099992022,55.8753040001696,537,G12 8BB,16,0,0,16,1,G12 8BB,55.875304,-4.292581,256665,667059,Glasgow North,Hillhead,Kelvingrove and University - 06,,S01010379,833
-4.28527900011581,55.8783190001814,538,G12 8BD,75,0,0,75,1,G12 8BD,55.878319,-4.285279,257133,667379,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,834
-4.28967399955853,55.8769760000169,539,G12 8BG,36,0,0,36,1,G12 8BG,55.876976,-4.289674,256853,667239,Glasgow North,Hillhead,Kelvingrove and University - 02,,S01010375,835
-4.28988299979589,55.8767199999873,540,G12 8BH,18,0,0,18,1,G12 8BH,55.87672,-4.289883,256839,667211,Glasgow North,Hillhead,Kelvingrove and University - 02,,S01010375,836
-4.2889470001856,55.8770830002181,541,G12 8BL,22,0,0,22,1,G12 8BL,55.877083,-4.288947,256899,667249,Glasgow North,Hillhead,Kelvingrove and University - 02,,S01010375,837
-4.28837200025035,55.8771170002297,542,G12 8BN,7,0,0,7,1,G12 8BN,55.877117,-4.288372,256935,667252,Glasgow North,Hillhead,Kelvingrove and University - 02,,S01010375,838
-4.28915200022503,55.8759700001764,543,G12 8BP,17,0,0,17,1,G12 8BP,55.87597,-4.289152,256882,667126,Glasgow North,Hillhead,Kelvingrove and University - 05,,S01010378,839
-4.28961199963426,55.8753769999454,544,G12 8BS,32,0,0,32,1,G12 8BS,55.875377,-4.289612,256851,667061,Glasgow North,Hillhead,Kelvingrove and University - 06,,S01010379,840
-4.29008700001038,55.8755659999629,545,G12 8BT,33,0,0,33,1,G12 8BT,55.875566,-4.290087,256822,667083,Glasgow North,Hillhead,Kelvingrove and University - 06,,S01010379,841
-4.28873899977314,55.8765620001109,546,G12 8BW,28,0,0,28,1,G12 8BW,55.876562,-4.288739,256910,667191,Glasgow North,Hillhead,Kelvingrove and University - 05,,S01010378,842
-4.28952399977069,55.8763219999042,547,G12 8BX,28,0,0,28,1,G12 8BX,55.876322,-4.289524,256860,667166,Glasgow North,Hillhead,Kelvingrove and University - 05,,S01010378,843
-4.29021900025488,55.8761839997813,548,G12 8BY,44,0,0,44,1,G12 8BY,55.876184,-4.290219,256816,667152,Glasgow North,Hillhead,Kelvingrove and University - 05,,S01010378,844
-4.29031499961603,55.8764520000533,549,G12 8BZ,32,0,0,32,1,G12 8BZ,55.876452,-4.290315,256811,667182,Glasgow North,Hillhead,Kelvingrove and University - 02,,S01010375,845
-4.28767900031431,55.8781180002418,550,G12 8DH,9,0,0,9,1,G12 8DH,55.878118,-4.287679,256982,667362,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,846
-4.28800099963126,55.8776089997918,551,G12 8DJ,15,0,0,15,1,G12 8DJ,55.877609,-4.288001,256960,667306,Glasgow North,Hillhead,Kelvingrove and University - 02,,S01010375,847
-4.28768299961395,55.8779119998982,552,G12 8DL,9,0,0,9,1,G12 8DL,55.877912,-4.287683,256981,667339,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,848
-4.28445200028547,55.8770729997643,553,G12 8DN,34,0,0,34,1,G12 8DN,55.877073,-4.284452,257180,667239,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,849
-4.28681099957777,55.8777570001692,554,G12 8DP,9,0,0,9,1,G12 8DP,55.877757,-4.286811,257035,667320,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,850
-4.28828000018885,55.8779990001155,555,G12 8DQ,14,0,0,14,1,G12 8DQ,55.877999,-4.28828,256944,667350,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,851
-4.28375400032654,55.8774270001477,556,G12 8DR,15,0,0,15,1,G12 8DR,55.877427,-4.283754,257225,667277,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,852
-4.28286899987157,55.8773450001013,557,G12 8DS,4,0,0,4,1,G12 8DS,55.877345,-4.282869,257280,667266,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,853
-4.28226600034722,55.8771490001244,558,G12 8DT,28,0,0,28,1,G12 8DT,55.877149,-4.282266,257317,667243,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,854
-4.28293900019176,55.8763459999413,559,G12 8DU,31,0,0,31,1,G12 8DU,55.876346,-4.282939,257272,667155,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,855
-4.28576899966224,55.8774349999341,560,G12 8DW,27,0,0,27,1,G12 8DW,55.877435,-4.285769,257099,667282,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,856
-4.28364399982336,55.8763690001518,561,G12 8DX,7,0,0,7,1,G12 8DX,55.876369,-4.283644,257228,667159,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,857
-4.28459799987533,55.8765670001519,562,G12 8DY,51,0,0,51,1,G12 8DY,55.876567,-4.284598,257169,667183,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,858
-4.28585200040126,55.8769480001746,563,G12 8DZ,13,0,0,13,1,G12 8DZ,55.876948,-4.285852,257092,667228,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,859
-4.28529699965916,55.8772670000439,564,G12 8EA,11,0,0,11,1,G12 8EA,55.877267,-4.285297,257128,667262,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,860
-4.2867789997907,55.8772179997921,565,G12 8EB,40,0,0,40,1,G12 8EB,55.877218,-4.286779,257035,667260,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,861
-4.28853600028189,55.877733999773,566,G12 8ED,19,0,0,19,1,G12 8ED,55.877734,-4.288536,256927,667321,Glasgow North,Hillhead,Kelvingrove and University - 02,,S01010375,862
-4.28530199968203,55.8778960000166,567,G12 8EE,19,0,0,19,1,G12 8EE,55.877896,-4.285302,257130,667332,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,863
-4.28277099996228,55.8759360001682,568,G12 8EL,5,0,0,5,1,G12 8EL,55.875936,-4.282771,257281,667109,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,864
-4.28173700044271,55.8757479997636,569,G12 8EP,13,0,0,13,1,G12 8EP,55.875748,-4.281737,257345,667086,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,865
-4.28054400001614,55.8769480001746,570,G12 8ER,21,0,0,21,1,G12 8ER,55.876948,-4.280544,257424,667217,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,866
-4.28195800037563,55.8765170002167,571,G12 8EU,42,0,0,42,1,G12 8EU,55.876517,-4.281958,257334,667172,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,867
-4.28122199988359,55.875425000165,572,G12 8EW,25,0,0,25,1,G12 8EW,55.875425,-4.281222,257376,667049,Glasgow North,Hillhead,Firhill - 08,,S01010308,868
-4.28131700031813,55.8773109997855,573,G12 8EX,14,0,0,14,1,G12 8EX,55.877311,-4.281317,257377,667259,Glasgow North,Hillhead,North Kelvin - 03,,S01010371,869
-4.2805699999554,55.8762999999832,574,G12 8EY,66,20,0,46,1,G12 8EY,55.8763,-4.28057,257420,667145,Glasgow North,Hillhead,Firhill - 08,,S01010308,870
-4.28077400016992,55.8754149997881,575,G12 8HD,16,10,1,6,0,G12 8HD,55.875415,-4.280774,257404,667047,Glasgow North,Hillhead,Firhill - 08,,S01010308,871
-4.27929700006123,55.8769439999795,576,G12 8HG,2,0,0,2,1,G12 8HG,55.876944,-4.279297,257502,667214,Glasgow North,Hillhead,Firhill - 08,,S01010308,872
-4.28198199976675,55.8752619998498,577,G12 8HL,4,0,0,4,1,G12 8HL,55.875262,-4.281982,257328,667032,Glasgow North,Hillhead,Kelvingrove and University - 03,,S01010376,873
-4.28292400012316,55.8755459997833,578,G12 8HN,10,0,0,10,1,G12 8HN,55.875546,-4.282924,257270,667066,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,874
-4.28112899999715,55.8746220001072,579,G12 8HQ,12,0,0,12,1,G12 8HQ,55.874622,-4.281129,257379,666959,Glasgow North,Hillhead,Kelvingrove and University - 03,,S01010376,875
-4.28538200004798,55.876291999963,580,G12 8HX,10,0,0,10,1,G12 8HX,55.876292,-4.285382,257119,667154,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,876
-4.28526700042025,55.8759379998138,581,G12 8HY,13,0,0,13,1,G12 8HY,55.875938,-4.285267,257125,667114,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,877
-4.28563700031608,55.8754780000025,582,G12 8HZ,20,0,0,20,1,G12 8HZ,55.875478,-4.285637,257100,667064,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,878
-4.28505999983269,55.8754530000977,583,G12 8JA,21,0,0,21,1,G12 8JA,55.875453,-4.28506,257136,667060,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,879
-4.28428400005596,55.8758450000592,584,G12 8JD,17,0,0,17,1,G12 8JD,55.875845,-4.284284,257186,667102,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,880
-4.28425399991876,55.8753239999699,585,G12 8JE,22,0,0,22,1,G12 8JE,55.875324,-4.284254,257186,667044,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,881
-4.28363299995274,55.8753709999138,586,G12 8JF,35,1,0,34,1,G12 8JF,55.875371,-4.283633,257225,667048,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,882
-4.28376000017432,55.8748120001239,587,G12 8JG,13,0,0,13,1,G12 8JG,55.874812,-4.28376,257215,666986,Glasgow North,Hillhead,Kelvingrove and University - 03,,S01010376,883
-4.28201100007908,55.8747090001374,588,G12 8JH,33,2,0,31,1,G12 8JH,55.874709,-4.282011,257324,666971,Glasgow North,Hillhead,Kelvingrove and University - 03,,S01010376,884
-4.28156599984016,55.8747449999191,589,G12 8JJ,1,0,0,1,1,G12 8JJ,55.874745,-4.281566,257352,666974,Glasgow North,Hillhead,Kelvingrove and University - 03,,S01010376,885
-4.28239900041662,55.8742259999224,590,G12 8JN,26,0,0,26,1,G12 8JN,55.874226,-4.282399,257298,666918,Glasgow North,Hillhead,Kelvingrove and University - 03,,S01010376,886
-4.28480000044001,55.8750980000139,591,G12 8JP,13,0,0,13,1,G12 8JP,55.875098,-4.2848,257151,667020,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,887
-4.28288700031324,55.8751880000157,592,G12 8JQ,40,0,0,40,1,G12 8JQ,55.875188,-4.282887,257271,667026,Glasgow North,Hillhead,Kelvingrove and University - 03,,S01010376,888
-4.2862420003886,55.8754310001883,593,G12 8JR,13,0,0,13,1,G12 8JR,55.875431,-4.286242,257062,667060,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,889
-4.28393799955125,55.8745749997608,594,G12 8JW,14,0,0,14,1,G12 8JW,55.874575,-4.283938,257203,666960,Glasgow North,Hillhead,Kelvingrove and University - 03,,S01010376,890
-4.2872859999539,55.8741440001711,595,G12 8LA,11,0,0,11,1,G12 8LA,55.874144,-4.287286,256992,666919,Glasgow North,Hillhead,Kelvingrove and University - 06,,S01010379,891
-4.28748900034351,55.8737990000023,596,G12 8LD,15,0,0,15,1,G12 8LD,55.873799,-4.287489,256978,666881,Glasgow North,Hillhead,Kelvingrove and University - 06,,S01010379,892
-4.28678999966136,55.87303299984,597,G12 8LE,1,0,0,1,1,G12 8LE,55.873033,-4.28679,257019,666794,Glasgow North,Hillhead,Kelvingrove and University - 06,,S01010379,893
-4.28638899980336,55.873576999776,598,G12 8LF,1,0,0,1,1,G12 8LF,55.873577,-4.286389,257046,666854,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,894
-4.28625200043432,55.8747840002329,599,G12 8LG,36,0,0,36,1,G12 8LG,55.874784,-4.286252,257059,666988,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,895
-4.28456500026335,55.8740959998798,600,G12 8LL,50,0,0,50,1,G12 8LL,55.874096,-4.284565,257162,666908,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,896
-4.28477299977752,55.8738220002097,601,G12 8LN,1,0,0,1,1,G12 8LN,55.873822,-4.284773,257148,666878,Glasgow North,Hillhead,Kelvingrove and University - 04,,S01010377,897
-4.28623900001552,55.8726630001946,602,G12 8LS,1,0,0,1,1,G12 8LS,55.872663,-4.286239,257052,666752,Glasgow North,Hillhead,Kelvingrove and University - 06,,S01010379,898
-4.28466700037061,55.8731140000262,603,G12 8LY,14,0,0,14,1,G12 8LY,55.873114,-4.284667,257152,666799,Glasgow North,Hillhead,Kelvingrove and University - 06,,S01010379,899
-4.28422899980437,55.8732750000003,604,G12 8LZ,21,0,0,21,1,G12 8LZ,55.873275,-4.284229,257180,666816,Glasgow North,Hillhead,Woodlands - 03,,S01010291,900
-4.2841090001538,55.8736820000072,605,G12 8NA,36,0,0,36,1,G12 8NA,55.873682,-4.284109,257189,666861,Glasgow North,Hillhead,Woodlands - 03,,S01010291,901
-4.30289399984341,55.8723520001235,606,G11 5PN,38,14,0,24,1,G11 5PN,55.872352,-4.302894,256009,666752,Glasgow North,Partick East/Kelvindale,Hillhead - 02,,S01010382,249
-4.31620000034201,55.891236999997,607,G12 0DH,18,0,0,18,1,G12 0DH,55.891237,-4.3162,255247,668881,Glasgow North West,Partick East/Kelvindale,Anniesland East - 04,,S01010468,626
-4.3175500002291,55.8749890001915,608,G11 7PF,32,0,0,32,1,G11 7PF,55.874989,-4.31755,255102,667076,Glasgow North West,Victoria Park,Partick - 01,,S01010393,514
-4.31659100015426,55.8905550002331,609,G12 0DJ,24,0,0,24,1,G12 0DJ,55.890555,-4.316591,255220,668806,Glasgow North West,Partick East/Kelvindale,Anniesland East - 04,,S01010468,627
-4.30359500017537,55.8720420000047,610,G11 5PP,36,27,1,9,0,G11 5PP,55.872042,-4.303595,255964,666719,Glasgow North,Partick East/Kelvindale,Hillhead - 05,,S01010385,250
-4.24756300024837,55.8540069999779,611,G1 5JQ,1,0,0,1,1,G1 5JQ,55.854007,-4.247563,259404,664597,Glasgow Central,Anderston/City/Yorkhill,City Centre East - 06,,S01010264,124
-4.31628999985538,55.89006699986,612,G12 0DL,16,0,0,16,1,G12 0DL,55.890067,-4.31629,255237,668751,Glasgow North West,Partick East/Kelvindale,Anniesland East - 03,,S01010467,628
-4.31777100016202,55.8738609999386,613,G11 7PG,36,0,0,36,1,G11 7PG,55.873861,-4.317771,255084,666951,Glasgow North West,Victoria Park,Partick - 03,,S01010395,515
-4.30322000025664,55.8716540001896,614,G11 5PQ,35,31,1,4,0,G11 5PQ,55.871654,-4.30322,255986,666675,Glasgow North,Partick East/Kelvindale,Hillhead - 06,,S01010386,251
-4.24640199960888,55.854369999751,615,G1 5JU,6,2,0,4,1,G1 5JU,55.85437,-4.246402,259478,664635,Glasgow Central,Anderston/City/Yorkhill,City Centre East - 06,,S01010264,125
-4.30207500040898,55.8892999997596,616,G12 0DP,37,0,0,37,1,G12 0DP,55.8893,-4.302075,256123,668636,Glasgow North,Partick East/Kelvindale,Kelvindale - 04,,S01010366,629
-4.31828499999794,55.8736449998621,617,G11 7PH,13,0,0,13,1,G11 7PH,55.873645,-4.318285,255051,666928,Glasgow North West,Victoria Park,Partick - 03,,S01010395,516
-4.30286200005637,55.8720740000502,618,G11 5PR,29,9,0,20,1,G11 5PR,55.872074,-4.302862,256010,666721,Glasgow North,Partick East/Kelvindale,Hillhead - 05,,S01010385,252
-4.24644000014203,55.8547150000804,619,G1 5JY,12,7,1,5,0,G1 5JY,55.854715,-4.24644,259477,664673,Glasgow Central,Anderston/City/Yorkhill,City Centre East - 06,,S01010264,126
-4.31664999970549,55.8912819999566,620,G12 0DQ,24,0,0,24,1,G12 0DQ,55.891282,-4.31665,255219,668887,Glasgow North West,Partick East/Kelvindale,Anniesland East - 04,,S01010468,630
-4.31882599959801,55.8738590001861,621,G11 7PJ,32,0,0,32,1,G11 7PJ,55.873859,-4.318826,255018,666953,Glasgow North West,Victoria Park,Partick - 03,,S01010395,517
-4.30239000005325,55.8724870000195,622,G11 5PS,7,1,0,6,1,G11 5PS,55.872487,-4.30239,256041,666766,Glasgow North,Partick East/Kelvindale,Hillhead - 02,,S01010382,253
-4.24607699991889,55.8545240001888,623,G1 5LA,12,9,1,3,0,G1 5LA,55.854524,-4.246077,259499,664651,Glasgow Central,Anderston/City/Yorkhill,Calton and Gallowgate - 05,,S01010041,127
-4.30124100000762,55.8895310000505,624,G12 0DS,61,3,0,58,1,G12 0DS,55.889531,-4.301241,256176,668660,Glasgow North,Partick East/Kelvindale,Kelvindale - 04,,S01010366,631
-4.32093799991639,55.8741459999089,625,G11 7PL,18,18,1,0,0,G11 7PL,55.874146,-4.320938,254887,666989,Glasgow North West,Victoria Park,Partick - 02,,S01010394,518
-4.32063499996768,55.8744449998785,626,G11 7PN,36,30,1,6,0,G11 7PN,55.874445,-4.320635,254907,667022,Glasgow North West,Victoria Park,Partick - 02,,S01010394,519
-4.31882599959801,55.8746680000374,627,G11 7PP,42,14,0,28,1,G11 7PP,55.874668,-4.318826,255021,667043,Glasgow North West,Victoria Park,Partick - 03,,S01010395,520
-4.31784200030715,55.8734460001935,628,G11 7PQ,24,0,0,24,1,G11 7PQ,55.873446,-4.317842,255078,666905,Glasgow North West,Victoria Park,Partick - 03,,S01010395,521
-4.31891299963664,55.8753230001313,629,G11 7PR,8,0,0,8,1,G11 7PR,55.875323,-4.318913,255018,667116,Glasgow North West,Victoria Park,Partick - 02,,S01010394,522
-4.3196700000451,55.8746070002387,630,G11 7PS,16,4,0,12,1,G11 7PS,55.874607,-4.31967,254968,667038,Glasgow North West,Victoria Park,Partick - 03,,S01010395,523
-4.31889900029124,55.8742890000502,631,G11 7PT,24,7,0,17,1,G11 7PT,55.874289,-4.318899,255015,667001,Glasgow North West,Victoria Park,Partick - 03,,S01010395,524
-4.31813799968484,55.8743850000963,632,G11 7PU,16,5,0,11,1,G11 7PU,55.874385,-4.318138,255063,667010,Glasgow North West,Victoria Park,Partick - 03,,S01010395,525
-4.32046500008837,55.8748080002127,633,G11 7PW,36,30,1,6,0,G11 7PW,55.874808,-4.320465,254919,667062,Glasgow North West,Victoria Park,Partick - 02,,S01010394,526
-4.31797799985125,55.8751870001737,634,G11 7PX,8,0,0,8,1,G11 7PX,55.875187,-4.317978,255076,667099,Glasgow North West,Victoria Park,Partick - 02,,S01010394,527
-4.31843499978574,55.8753589998477,635,G11 7PY,40,0,0,40,1,G11 7PY,55.875359,-4.318435,255048,667119,Glasgow North West,Victoria Park,Partick - 02,,S01010394,528
-4.32085400025081,55.8757080000854,636,G11 7QB,5,0,0,5,1,G11 7QB,55.875708,-4.320854,254898,667163,Glasgow North West,Victoria Park,Partick - 02,,S01010394,529
-4.32096700022873,55.8754460002424,637,G11 7QD,9,0,0,9,1,G11 7QD,55.875446,-4.320967,254890,667134,Glasgow North West,Victoria Park,Partick - 02,,S01010394,530
